learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,2,2,334200,3342,6684,0.9999586917113367,,0.9994015559545271
0.001,2,4,334200,3342,6684,0.9996716341529355,,0.9994015559545271
0.001,2,9,334200,3342,6684,1.0004718194499393,,0.9994015559545271
0.001,2,18,334200,3342,6684,1.0002184030960422,,0.9994015559545271
0.001,4,2,334200,3342,6684,1.0001241677966217,,0.9994015559545271
0.001,4,4,334200,3342,6684,0.9994832169453451,,0.9994015559545271
0.001,4,9,334200,3342,6684,1.0012328581126144,,0.9994015559545271
0.001,4,18,334200,3342,6684,1.0065709002432681,,0.9994015559545271
0.001,9,2,334200,3342,6684,0.9996730712493315,,0.9994015559545271
0.001,9,4,334200,3342,6684,0.9996388152461908,,0.9994015559545271
0.001,9,9,334200,3342,6684,1.000317179892094,,0.9994015559545271
0.001,9,18,334200,3342,6684,1.00285199128506,,0.9994015559545271
0.001,18,2,334200,3342,6684,0.9999316831234755,,0.9994015559545271
0.001,18,4,334200,3342,6684,1.000518214624083,,0.9994015559545271
0.001,18,9,334200,3342,6684,1.0000985882602167,,0.9994015559545271
0.001,18,18,334200,3342,6684,1.0015347189933046,,0.9994015559545271
