learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,2,2,334200,3342,6684,0.9995234581529614,,0.9994015559545063
0.001,2,4,334200,3342,6684,1.0000291788704379,,0.9994015559545063
0.001,2,9,334200,3342,6684,1.0021839621388686,,0.9994015559545063
0.001,2,18,334200,3342,6684,1.0033878097900304,,0.9994015559545063
0.001,4,2,334200,3342,6684,0.9994959466729939,,0.9994015559545063
0.001,4,4,334200,3342,6684,1.000296539184354,,0.9994015559545063
0.001,4,9,334200,3342,6684,0.9999470439593404,,0.9994015559545063
0.001,4,18,334200,3342,6684,1.000115157154197,,0.9994015559545063
0.001,9,2,334200,3342,6684,1.0003332937399314,,0.9994015559545063
0.001,9,4,334200,3342,6684,0.9999706539406709,,0.9994015559545063
0.001,9,9,334200,3342,6684,0.9994041000987565,,0.9994015559545063
0.001,9,18,334200,3342,6684,1.0141771657354692,,0.9994015559545063
0.001,18,2,334200,3342,6684,0.9994427224330051,,0.9994015559545063
0.001,18,4,334200,3342,6684,1.0020458239687295,,0.9994015559545063
0.001,18,9,334200,3342,6684,0.999831563900343,,0.9994015559545063
0.001,18,18,334200,3342,10026,1.0005621443491117,,0.9994015559545063
