learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.01,3,3,138400,1384,5536,-364.11091919641257,0.6994219653179191,0.6994219653179191
0.01,3,7,138400,1384,2768,-378.01455399468557,0.6994219653179191,0.6994219653179191
0.01,3,15,138400,1384,5536,-382.73428172968624,0.6994219653179191,0.6994219653179191
0.01,3,30,138400,1384,4152,-349.7232330467016,0.6994219653179191,0.6994219653179191
0.01,3,60,138400,1384,2768,-374.15222676775716,0.6994219653179191,0.6994219653179191
0.01,7,3,138400,1384,4152,-377.0391622066556,0.6994219653179191,0.6994219653179191
0.01,7,7,138400,1384,2768,-371.4831592174647,0.6994219653179191,0.6994219653179191
0.01,7,15,138400,1384,4152,-371.9696762816153,0.6994219653179191,0.6994219653179191
0.01,7,30,138400,1384,2768,-373.40320095649923,0.6994219653179191,0.6994219653179191
0.01,7,60,138400,1384,2768,-342.1661488452751,0.6994219653179191,0.6994219653179191
0.01,15,3,138400,1384,2768,-372.73969760779886,0.6994219653179191,0.6994219653179191
0.01,15,7,138400,1384,2768,-354.70557841967434,0.6994219653179191,0.6994219653179191
0.01,15,15,138400,1384,2768,-373.86075426845014,0.6994219653179191,0.6994219653179191
0.01,15,30,138400,1384,2768,-398.5524657280274,0.6994219653179191,0.6994219653179191
0.01,15,60,138400,1384,2768,-333.4649350568329,0.6994219653179191,0.6994219653179191
0.01,30,3,138400,1384,4152,-367.6110304169756,0.6994219653179191,0.6994219653179191
0.01,30,7,138400,1384,2768,-375.9071046030854,0.6994219653179191,0.6994219653179191
0.01,30,15,138400,1384,2768,-349.54722484182673,0.6994219653179191,0.6994219653179191
0.01,30,30,138400,1384,2768,-367.435048027333,0.6994219653179191,0.6994219653179191
0.01,30,60,138400,1384,4152,-321.27795056711557,0.6994219653179191,0.6994219653179191
0.01,60,3,138400,1384,5536,-377.85197126797203,0.6994219653179191,0.6994219653179191
0.01,60,7,138400,1384,2768,-357.6019309651268,0.6994219653179191,0.6994219653179191
0.01,60,15,138400,1384,2768,-380.4617131645248,0.6994219653179191,0.6994219653179191
0.01,60,30,138400,1384,4152,-376.7263954873622,0.6994219653179191,0.6994219653179191
0.01,60,60,138400,1384,4152,-375.75260258453244,0.6994219653179191,0.6994219653179191
0.1,3,3,138400,1384,2768,-352.8363690709032,0.6994219653179191,0.6994219653179191
0.1,3,7,138400,1384,5536,-539.9067931108233,0.8526011560693642,0.6994219653179191
0.1,3,15,138400,1384,6920,-530.1031201062954,0.838150289017341,0.6994219653179191
0.1,3,30,138400,1384,5536,-538.7078655039076,0.8453757225433526,0.6994219653179191
0.1,3,60,138400,1384,5536,-551.1609393163253,0.8395953757225434,0.6994219653179191
0.1,7,3,138400,1384,2768,-337.92686332456776,0.6994219653179191,0.6994219653179191
0.1,7,7,138400,1384,8304,-556.1518428149344,0.8208092485549133,0.6994219653179191
0.1,7,15,138400,1384,5536,-541.7875036048347,0.8598265895953757,0.6994219653179191
0.1,7,30,138400,1384,6920,-549.6592578183479,0.7991329479768786,0.6994219653179191
0.1,7,60,138400,1384,5536,-550.601464221596,0.8179190751445087,0.6994219653179191
0.1,15,3,138400,1384,2768,-357.77170767072613,0.6994219653179191,0.6994219653179191
0.1,15,7,138400,1384,6920,-564.8844483905024,0.8497109826589595,0.6994219653179191
0.1,15,15,138400,1384,6920,-562.2089563881301,0.8453757225433526,0.6994219653179191
0.1,15,30,138400,1384,8304,-564.1369820440126,0.8251445086705202,0.6994219653179191
0.1,15,60,138400,1384,6920,-566.110405344175,0.869942196531792,0.6994219653179191
0.1,30,3,138400,1384,11072,-567.3337947791904,0.8728323699421965,0.6994219653179191
0.1,30,7,138400,1384,6920,-542.7170479803918,0.7947976878612717,0.6994219653179191
0.1,30,15,138400,1384,5536,-541.9274333086049,0.8526011560693642,0.6994219653179191
0.1,30,30,138400,1384,8304,-572.6284618465626,0.8526011560693642,0.6994219653179191
0.1,30,60,138400,1384,6920,-566.3112855879799,0.8713872832369942,0.6994219653179191
0.1,60,3,138400,1384,2768,-373.0749170186038,0.6994219653179191,0.6994219653179191
0.1,60,7,138400,1384,2768,-371.7486685374885,0.6994219653179191,0.6994219653179191
0.1,60,15,138400,1384,11072,-575.6746088650618,0.8728323699421965,0.6994219653179191
0.1,60,30,138400,1384,5536,-536.5857636182398,0.846820809248555,0.6994219653179191
0.1,60,60,138400,1384,5536,-550.1088609678169,0.8627167630057804,0.6994219653179191
