learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,2,2,334200,3342,6684,0.9994104554905804,,0.9994015559545074
0.001,2,4,334200,3342,6684,0.9998731870112564,,0.9994015559545074
0.001,2,9,334200,3342,6684,1.0026569062793333,,0.9994015559545074
0.001,2,18,334200,3342,6684,1.0008126757447173,,0.9994015559545074
0.001,4,2,334200,3342,6684,1.0001986480182594,,0.9994015559545074
0.001,4,4,334200,3342,6684,0.9995511351628935,,0.9994015559545074
0.001,4,9,334200,3342,6684,0.9994123384240813,,0.9994015559545074
0.001,4,18,334200,3342,6684,1.001309682152874,,0.9994015559545074
0.001,9,2,334200,3342,6684,0.9995365246296044,,0.9994015559545074
0.001,9,4,334200,3342,6684,0.9994956235401303,,0.9994015559545074
0.001,9,9,334200,3342,6684,0.9999396706672308,,0.9994015559545074
0.001,9,18,334200,3342,6684,1.0107273732494855,,0.9994015559545074
0.001,18,2,334200,3342,6684,1.0006804948813732,,0.9994015559545074
0.001,18,4,334200,3342,6684,0.9994019029865904,,0.9994015559545074
0.001,18,9,334200,3342,6684,0.9996925550262624,,0.9994015559545074
0.001,18,18,334200,3342,6684,0.9994034932734063,,0.9994015559545074
