learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.001,1,1,16800,168,1344,23839.523205323614,,29236.035572562367
0.001,1,3,16800,168,1176,20294.338533842783,,29236.035572562367
0.001,1,6,16800,168,504,22569.73237935607,,29236.035572562367
0.001,1,12,16800,168,504,31146.797703793778,,29236.035572562367
0.001,1,24,16800,168,336,35440.16979115777,,29236.035572562367
0.001,3,1,16800,168,1512,23039.933088805497,,29236.035572562367
0.001,3,3,16800,168,672,24296.304315368583,,29236.035572562367
0.001,3,6,16800,168,672,19405.14335606592,,29236.035572562367
0.001,3,12,16800,168,672,19252.43343601067,,29236.035572562367
0.001,3,24,16800,168,504,18235.06659229231,,29236.035572562367
0.001,6,1,16800,168,1848,22772.14214001192,,29236.035572562367
0.001,6,3,16800,168,1008,21358.21197595344,,29236.035572562367
0.001,6,6,16800,168,672,21400.30436494341,,29236.035572562367
0.001,6,12,16800,168,504,20065.167157692813,,29236.035572562367
0.001,6,24,16800,168,336,19978.028725646993,,29236.035572562367
0.001,12,1,16800,168,2016,21870.034502597202,,29236.035572562367
0.001,12,3,16800,168,1008,21102.722966610774,,29236.035572562367
0.001,12,6,16800,168,672,22381.879234050615,,29236.035572562367
0.001,12,12,16800,168,672,18713.33537488259,,29236.035572562367
0.001,12,24,16800,168,336,18689.684770337037,,29236.035572562367
0.001,24,1,16800,168,1848,22406.031166959598,,29236.035572562367
0.001,24,3,16800,168,1344,20048.309394546348,,29236.035572562367
0.001,24,6,16800,168,672,22972.267226183478,,29236.035572562367
0.001,24,12,16800,168,504,25655.464313647044,,29236.035572562367
0.001,24,24,16800,168,336,18358.86072476179,,29236.035572562367
0.01,1,1,16800,168,336,29244.09466755946,,29236.035572562367
0.01,1,3,16800,168,336,26271.821381061403,,29236.035572562367
0.01,1,6,16800,168,672,30153.18400358344,,29236.035572562367
0.01,1,12,16800,168,504,29815.806249295933,,29236.035572562367
0.01,1,24,16800,168,504,24192.01313652795,,29236.035572562367
0.01,3,1,16800,168,336,29360.16200780093,,29236.035572562367
0.01,3,3,16800,168,336,26434.651173359598,,29236.035572562367
0.01,3,6,16800,168,336,29305.309317255724,,29236.035572562367
0.01,3,12,16800,168,336,38388.954796527505,,29236.035572562367
0.01,3,24,16800,168,336,28251.233005015856,,29236.035572562367
0.01,6,1,16800,168,336,33832.441061410835,,29236.035572562367
0.01,6,3,16800,168,336,29272.47698301318,,29236.035572562367
0.01,6,6,16800,168,336,29555.561600562014,,29236.035572562367
0.01,6,12,16800,168,336,27914.602226289815,,29236.035572562367
0.01,6,24,16800,168,504,24778.591776274312,,29236.035572562367
0.01,12,1,16800,168,336,33804.22503846584,,29236.035572562367
0.01,12,3,16800,168,336,29924.50749797304,,29236.035572562367
0.01,12,6,16800,168,504,32543.966511932013,,29236.035572562367
0.01,12,12,16800,168,504,31935.04754656978,,29236.035572562367
0.01,12,24,16800,168,336,21789.585040827274,,29236.035572562367
0.01,24,1,16800,168,336,29246.01153389101,,29236.035572562367
0.01,24,3,16800,168,336,29431.877540771344,,29236.035572562367
0.01,24,6,16800,168,336,26338.81112220258,,29236.035572562367
0.01,24,12,16800,168,672,28253.870821181084,,29236.035572562367
0.01,24,24,16800,168,336,29304.442215766026,,29236.035572562367
