learningRate,hiddenLayerSize1,hiddenLayerSize2,max_iterations,check_increment,iterationsToTrain,networkLoss,hit_rate,null_model
0.1,8,8,34800,348,2436,-160.21490840516316,0.9428571428571428,0.6114285714285714
0.1,8,16,34800,348,2436,-164.9880029767448,0.96,0.6114285714285714
0.1,8,32,34800,348,2088,-165.0741293264533,0.9485714285714286,0.6114285714285714
0.1,8,64,34800,348,2784,-165.4782744939627,0.9485714285714286,0.6114285714285714
0.1,16,8,34800,348,2088,-163.85652339506663,0.9542857142857143,0.6114285714285714
0.1,16,16,34800,348,1740,-162.6368103679958,0.9542857142857143,0.6114285714285714
0.1,16,32,34800,348,1740,-164.15571293403087,0.96,0.6114285714285714
0.1,16,64,34800,348,1740,-163.35075707915567,0.9485714285714286,0.6114285714285714
0.1,32,8,34800,348,2436,-164.7730599339454,0.9485714285714286,0.6114285714285714
0.1,32,16,34800,348,2088,-160.8648766488378,0.9485714285714286,0.6114285714285714
0.1,32,32,34800,348,2088,-164.52717048014284,0.9485714285714286,0.6114285714285714
0.1,32,64,34800,348,2088,-164.96925951973722,0.9485714285714286,0.6114285714285714
0.1,64,8,34800,348,2436,-163.76109809733657,0.9428571428571428,0.6114285714285714
0.1,64,16,34800,348,2088,-163.43453317191444,0.96,0.6114285714285714
0.1,64,32,34800,348,2088,-161.6768336318549,0.9428571428571428,0.6114285714285714
0.1,64,64,34800,348,1740,-163.2622201048898,0.9428571428571428,0.6114285714285714
